,OutcomeType,SexUponOutcome,Breed,Color,Age
6771,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.5
6772,1,Spayed Female,Chihuahua Shorthair Mix,Tan,0.5
6773,0,Spayed Female,German Shepherd Mix,Black/Brown,0.5
6774,0,Intact Male,Border Collie Mix,Black/White,0.5
6775,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6776,0,Neutered Male,Catahoula Mix,Blue/White,0.5
6777,1,Spayed Female,Chihuahua Shorthair Mix,Tricolor,0.5
6778,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6779,1,Neutered Male,Pit Bull Mix,Blue/White,0.5
6780,1,Spayed Female,Chihuahua Shorthair Mix,Black/Brown,0.5
6781,1,Neutered Male,German Shepherd Mix,Black/Brown,0.5
6782,1,Spayed Female,German Shepherd Mix,Black/Tan,0.5
6783,1,Neutered Male,Dachshund Mix,Black,0.5
6784,1,Neutered Male,Chihuahua Shorthair Mix,Brown/Black,0.5
6785,1,Spayed Female,Cairn Terrier Mix,Brown/Tan,0.5
6786,1,Neutered Male,German Shepherd Mix,Brown/White,0.5
6787,1,Neutered Male,Pit Bull Mix,Brown Brindle/White,0.5
6788,1,Spayed Female,Labrador Retriever Mix,Tan,0.5
6789,1,Spayed Female,German Shepherd,Brown,0.5
6790,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6791,1,Spayed Female,Pointer Mix,Tan,0.5
6792,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6793,1,Neutered Male,Labrador Retriever Mix,Chocolate/White,0.5
6794,1,Spayed Female,Beagle Mix,Black/Brown,0.5
6795,1,Neutered Male,Siberian Husky Mix,Red/White,0.5
6796,1,Spayed Female,Staffordshire Mix,Blue/White,0.5
6797,1,Neutered Male,German Shepherd Mix,Black/Tan,0.5
6798,0,Spayed Female,Cairn Terrier Mix,White,0.5
6799,0,Spayed Female,Cairn Terrier Mix,White,0.5
6800,1,Neutered Male,Border Collie Mix,Black/White,0.5
6801,1,Spayed Female,Dachshund Mix,Red/White,0.5
6802,0,Spayed Female,Dachshund Mix,Red/White,0.5
6803,1,Spayed Female,Cairn Terrier Mix,Tan/White,0.5
6804,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6805,0,Intact Female,Pit Bull Mix,Brown Brindle/White,0.5
6806,1,Neutered Male,Miniature Poodle Mix,Tan/Black,0.5
6807,1,Intact Female,Labrador Retriever Mix,Black/White,0.5
6808,1,Spayed Female,Labrador Retriever Mix,Chocolate/White,0.5
6809,1,Neutered Male,Jack Russell Terrier Mix,Black,0.5
6810,1,Spayed Female,German Shepherd Mix,Black/Tan,0.5
6811,1,Neutered Male,Plott Hound Mix,Brown Brindle/White,0.5
6812,1,Spayed Female,Pit Bull Mix,White/Black,0.5
6813,1,Neutered Male,Australian Cattle Dog Mix,Brown/White,0.5
6814,1,Spayed Female,Siberian Husky Mix,Black/White,0.5
6815,1,Spayed Female,German Shepherd Mix,Black/Tan,0.5
6816,1,Neutered Male,Plott Hound Mix,Brown Brindle/White,0.5
6817,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6818,1,Spayed Female,German Shepherd,Sable,0.5
6819,1,Spayed Female,Border Collie Mix,Black/White,0.5
6820,1,Spayed Female,Jack Russell Terrier Mix,White/Brown,0.5
6821,1,Spayed Female,Cairn Terrier Mix,White,0.5
6822,1,Spayed Female,Chihuahua Shorthair Mix,Brown,0.5
6823,1,Neutered Male,German Shepherd Mix,Sable,0.5
6824,1,Spayed Female,Dachshund Mix,Tricolor,0.5
6825,0,Neutered Male,Chihuahua Shorthair Mix,Brown,0.5
6826,1,Neutered Male,German Shepherd Mix,White,0.5
6827,1,Spayed Female,Chihuahua Shorthair Mix,Brown,0.5
6828,1,Spayed Female,Pit Bull Mix,Blue/White,0.5
6829,1,Spayed Female,Dachshund Mix,Red/White,0.5
6830,0,Spayed Female,Labrador Retriever Mix,White/Brown,0.5
6831,0,Neutered Male,Labrador Retriever Mix,Brown/White,0.5
6832,1,Neutered Male,Australian Cattle Dog Mix,Brown,0.5
6833,0,Intact Female,German Shepherd,Brown/Black,0.5
6834,0,Spayed Female,Pit Bull Mix,White,0.5
6835,1,Spayed Female,Labrador Retriever Mix,Chocolate,0.5
6836,1,Intact Female,Labrador Retriever,Brown,0.5
6837,1,Spayed Female,Labrador Retriever,Black,0.5
6838,1,Spayed Female,Border Collie Mix,Black/White,0.5
6839,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6840,1,Spayed Female,Pointer Mix,White/Black,0.5
6841,1,Spayed Female,Chihuahua Shorthair Mix,Brown,0.5
6842,1,Neutered Male,Chihuahua Shorthair Mix,Brown,0.5
6843,0,Intact Female,Labrador Retriever Mix,Blue/White,0.5
6844,1,Spayed Female,Beagle Mix,Black/Tan,0.5
6845,1,Neutered Male,Dachshund Mix,Brown/White,0.5
6846,0,Neutered Male,Chihuahua Shorthair Mix,Tan,0.5
6847,0,Spayed Female,Boxer Mix,Brown/White,0.5
6848,1,Spayed Female,Pointer Mix,White/Brown,0.5
6849,1,Neutered Male,Chihuahua Shorthair Mix,Buff,0.5
6850,1,Spayed Female,Labrador Retriever Mix,Black/Brown,0.5
6851,1,Spayed Female,Anatol Shepherd Mix,Brown Brindle/White,0.5
6852,0,Spayed Female,Labrador Retriever Mix,Tan/White,0.5
6853,1,Spayed Female,Chihuahua Shorthair Mix,Black,0.5
6854,1,Spayed Female,Pit Bull Mix,Black/White,0.5
6855,1,Neutered Male,Pit Bull Mix,Brown/White,0.5
6856,0,Spayed Female,Miniature Schnauzer Mix,Blue/White,0.5
6857,0,Intact Female,Pit Bull Mix,White/Black,0.5
6858,1,Spayed Female,Pit Bull Mix,Black/White,0.5
6859,1,Spayed Female,German Shepherd Mix,Tricolor,0.5
6860,1,Spayed Female,Pit Bull Mix,Brown Brindle/White,0.5
6861,1,Neutered Male,Catahoula Mix,Brown Brindle/White,0.5
6862,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6863,1,Spayed Female,Pit Bull Mix,Tan/White,0.5
6864,1,Spayed Female,Anatol Shepherd Mix,Tan,0.5
6865,1,Neutered Male,Black Mouth Cur Mix,Brown,0.5
6866,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6867,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6868,1,Spayed Female,Yorkshire Terrier Mix,Black/Tan,0.5
6869,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.5
6870,0,Neutered Male,Rat Terrier Mix,White/Black,0.5
6871,1,Neutered Male,Dachshund Mix,White/Brown Brindle,0.5
6872,1,Intact Female,Border Collie Mix,Black/White,0.5
6873,1,Neutered Male,Chihuahua Shorthair Mix,Black/Brown,0.5
6874,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6875,1,Neutered Male,Black Mouth Cur Mix,Tan/White,0.5
6876,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
6877,1,Neutered Male,German Shepherd Mix,Black/Brown,0.5
6878,1,Spayed Female,Australian Shepherd Mix,Black/Brown,0.5
6879,0,Spayed Female,Labrador Retriever Mix,Chocolate,0.5
6880,0,Neutered Male,Pit Bull Mix,Black/White,0.5
6881,1,Spayed Female,Chihuahua Shorthair Mix,Tricolor,0.5
6882,1,Spayed Female,Border Collie Mix,White/Brown,0.5
6883,0,Neutered Male,Border Collie Mix,Black/White,0.5
6884,0,Neutered Male,Border Collie Mix,White/Black,0.5
6885,1,Neutered Male,Catahoula Mix,White/Brown,0.5
6886,0,Intact Male,Catahoula Mix,White/Tan,0.5
6887,0,Intact Male,Labrador Retriever Mix,Black/Tan,0.5
6888,0,Intact Male,Labrador Retriever Mix,Black/White,0.5
6889,0,Intact Male,Labrador Retriever Mix,Tan,0.5
6890,0,Intact Male,Labrador Retriever Mix,Black,0.5
6891,0,Intact Male,Labrador Retriever Mix,Black,0.5
6892,1,Spayed Female,German Shepherd Mix,Sable,0.5
6893,0,Intact Female,Labrador Retriever Mix,White/Tan,0.5
6894,0,Intact Female,German Shepherd,Black/Tan,0.5
6895,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6896,1,Spayed Female,German Shepherd Mix,Tricolor,0.5
6897,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
6898,0,Intact Male,Labrador Retriever Mix,Brown/White,0.5
6899,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
6900,1,Neutered Male,German Shepherd Mix,Cream,0.5
6901,0,Intact Female,Anatol Shepherd Mix,Brown/White,0.5
6902,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6903,1,Neutered Male,Catahoula Mix,Brown/White,0.5
6904,0,Neutered Male,Cairn Terrier Mix,Tan/Black,0.5
6905,1,Spayed Female,Chihuahua Shorthair Mix,White,0.5
6906,1,Spayed Female,Labrador Retriever Mix,Tan,0.5
6907,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6908,0,Spayed Female,Anatol Shepherd Mix,White,0.5
6909,0,Intact Male,Pit Bull Mix,Black/White,0.5
6910,1,Neutered Male,German Shepherd Mix,Tan/White,0.5
6911,0,Spayed Female,Labrador Retriever Mix,Brown,0.5
6912,1,Spayed Female,Labrador Retriever Mix,Tricolor,0.5
6913,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6914,1,Spayed Female,Black Mouth Cur Mix,Brown/White,0.5
6915,1,Spayed Female,Australian Cattle Dog Mix,Black/White,0.5
6916,1,Spayed Female,German Shepherd Mix,Black/Brown,0.5
6917,1,Neutered Male,Labrador Retriever Mix,Buff,0.5
6918,1,Spayed Female,Pit Bull Mix,White/Black,0.5
6919,0,Spayed Female,Pointer Mix,White/Brown,0.5
6920,1,Neutered Male,Pit Bull Mix,Black/White,0.5
6921,1,Spayed Female,Pit Bull Mix,Brown Brindle/White,0.5
6922,0,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,0.5
6923,0,Intact Male,Chihuahua Shorthair/Dachshund,Brown/White,0.5
6924,0,Intact Female,Labrador Retriever Mix,Black,0.5
6925,1,Neutered Male,Dachshund Mix,Tan,0.5
6926,0,Intact Male,Chihuahua Shorthair,White/Black,0.5
6927,1,Spayed Female,Beagle Mix,White/Tan,0.5
6928,1,Spayed Female,Pit Bull,Blue/White,0.5
6929,1,Neutered Male,Chihuahua Shorthair/Dachshund,Tan,0.5
6930,1,Neutered Male,Pointer Mix,Black/White,0.5
6931,0,Intact Male,Labrador Retriever Mix,Black/White,0.5
6932,0,Spayed Female,Labrador Retriever,Brown,0.5
6933,1,Spayed Female,Catahoula Mix,Tricolor,0.5
6934,0,Intact Female,Australian Cattle Dog Mix,Tricolor,0.5
6935,1,Spayed Female,Anatol Shepherd Mix,Tan/Black,0.5
6936,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6937,1,Spayed Female,Black Mouth Cur Mix,Brown/White,0.5
6938,0,Spayed Female,Chihuahua Shorthair Mix,Black/Tricolor,0.5
6939,1,Spayed Female,Pit Bull,White,0.5
6940,0,Spayed Female,Plott Hound Mix,Brown Brindle,0.5
6941,1,Neutered Male,Labrador Retriever Mix,Yellow,0.5
6942,0,Spayed Female,Plott Hound Mix,Brown Brindle/White,0.5
6943,1,Spayed Female,Pit Bull Mix,White,0.5
6944,1,Neutered Male,Dachshund Mix,Brown/White,0.5
6945,1,Neutered Male,German Shepherd Mix,Tan/Black,0.5
6946,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6947,0,Intact Female,Labrador Retriever Mix,Sable,0.5
6948,0,Intact Female,Labrador Retriever Mix,Tan,0.5
6949,1,Neutered Male,Labrador Retriever Mix,White/Brown,0.5
6950,0,Neutered Male,Beagle Mix,Black/Brown,0.5
6951,1,Neutered Male,Australian Cattle Dog Mix,Red/White,0.5
6952,1,Spayed Female,Pit Bull Mix,Blue/White,0.5
6953,1,Spayed Female,German Shepherd,Black/Brown,0.5
6954,0,Neutered Male,German Shepherd Mix,Brown/Black,0.5
6955,1,Spayed Female,Pit Bull Mix,Black/White,0.5
6956,1,Spayed Female,Siberian Husky Mix,Black/White,0.5
6957,1,Spayed Female,Pit Bull Mix,Tan,0.5
6958,1,Spayed Female,Pit Bull Mix,Blue/White,0.5
6959,1,Neutered Male,Pointer Mix,Fawn/White,0.5
6960,0,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6961,1,Neutered Male,Border Collie Mix,Black/White,0.5
6962,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.5
6963,1,Spayed Female,Pit Bull Mix,Brown Brindle,0.5
6964,0,Spayed Female,Pit Bull Mix,Brown Brindle/White,0.5
6965,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
6966,1,Neutered Male,Pit Bull Mix,Black/White,0.5
6967,0,Intact Male,Labrador Retriever Mix,Brown/White,0.5
6968,1,Spayed Female,Australian Cattle Dog Mix,White/Black,0.5
6969,1,Neutered Male,Pointer Mix,Black/White,0.5
6970,1,Spayed Female,German Shepherd,Black/Tan,0.5
6971,1,Spayed Female,Beagle Mix,Brown/White,0.5
6972,1,Intact Female,Australian Cattle Dog Mix,Black/White,0.5
6973,1,Spayed Female,Anatol Shepherd Mix,Tan/White,0.5
6974,1,Neutered Male,Border Collie Mix,Black/White,0.5
6975,0,Intact Female,Pit Bull Mix,Black,0.5
6976,0,Intact Male,Pit Bull Mix,Black/White,0.5
6977,0,Intact Male,Pit Bull Mix,Black/White,0.5
6978,0,Spayed Female,Labrador Retriever Mix,Black/White,0.5
6979,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
6980,1,Spayed Female,Labrador Retriever,Black/White,0.5
6981,1,Spayed Female,Labrador Retriever,Black/White,0.5
6982,1,Spayed Female,Plott Hound Mix,Brown Brindle,0.5
6983,1,Neutered Male,Boxer Mix,Brown/White,0.5
6984,0,Neutered Male,Pit Bull Mix,Brown,0.5
6985,1,Spayed Female,Labrador Retriever Mix,Black/Brown,0.5
6986,1,Neutered Male,Labrador Retriever Mix,White/Brown,0.5
6987,1,Neutered Male,Labrador Retriever Mix,Black,0.5
6988,1,Spayed Female,Pit Bull Mix,Brown Brindle/White,0.5
6989,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
6990,1,Spayed Female,Anatol Shepherd Mix,Tan/White,0.5
6991,1,Neutered Male,German Shepherd Mix,Brown,0.5
6992,1,Neutered Male,Catahoula Mix,White,0.5
6993,1,Intact Male,Labrador Retriever Mix,Black/White,0.5
6994,1,Neutered Male,Labrador Retriever Mix,Yellow,0.5
6995,0,Neutered Male,Dachshund Mix,Black/White,0.5
6996,0,Intact Female,Australian Cattle Dog Mix,White/Black,0.5
6997,1,Spayed Female,Labrador Retriever Mix,Black,0.5
6998,0,Intact Male,Pit Bull Mix,Brown/White,0.5
6999,0,Intact Female,Labrador Retriever Mix,Brown/White,0.5
7000,1,Spayed Female,Labrador Retriever Mix,Tan/White,0.5
7001,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
7002,0,Intact Female,Australian Cattle Dog Mix,Tan/White,0.5
7003,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
7004,0,Spayed Female,Labrador Retriever Mix,Black/White,0.5
7005,1,Neutered Male,Pit Bull Mix,Brown/White,0.5
7006,1,Neutered Male,Labrador Retriever Mix,Black,0.5
7007,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.5
7008,1,Neutered Male,Pit Bull Mix,Tricolor,0.5
7009,1,Spayed Female,Pit Bull Mix,White/Black,0.5
7010,0,Intact Female,Pit Bull,Blue/White,0.5
7011,1,Spayed Female,Pointer Mix,White/Black,0.5
7012,1,Spayed Female,Rat Terrier Mix,Tricolor,0.5
7013,1,Spayed Female,Pointer Mix,Black/White,0.5
7014,1,Neutered Male,Border Collie Mix,Black/White,0.5
7015,0,Intact Male,Border Collie Mix,Black/White,0.5
7016,1,Neutered Male,Chihuahua Shorthair Mix,Black,0.5
7017,1,Neutered Male,Chihuahua Shorthair Mix,Brown,0.5
7018,0,Intact Female,Pit Bull Mix,Brown,0.5
7019,0,Neutered Male,Labrador Retriever Mix,Tan,0.5
7020,1,Intact Female,Labrador Retriever Mix,Black/White,0.5
7021,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
7022,1,Neutered Male,Chihuahua Shorthair Mix,Brown/White,0.5
7023,1,Spayed Female,Pit Bull Mix,Blue/White,0.5
7024,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
7025,1,Spayed Female,Labrador Retriever Mix,Black,0.5
7026,0,Intact Female,Dachshund Mix,Brown/White,0.5
7027,1,Neutered Male,Labrador Retriever Mix,Brown Brindle/White,0.5
7028,0,Neutered Male,Labrador Retriever,Blue/White,0.5
7029,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.5
7030,1,Neutered Male,Pit Bull Mix,Brown Brindle/White,0.5
7031,1,Spayed Female,Pit Bull Mix,Black/White,0.5
7032,0,Spayed Female,Chihuahua Shorthair Mix,Brown/White,0.5
7033,1,Spayed Female,Pit Bull Mix,Blue/White,0.5
7034,1,Neutered Male,Boxer Mix,Brown/White,0.5
7035,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
7036,1,Spayed Female,Border Collie Mix,Tan/White,0.5
7037,0,Unknown,Plott Hound Mix,Brown Brindle,0.5
7038,0,Neutered Male,Pit Bull Mix,White/Black,0.5
7039,0,Neutered Male,Pointer Mix,Black/White,0.5
7040,1,Spayed Female,Boxer Mix,Black/White,0.5
7041,1,Spayed Female,Catahoula Mix,Chocolate/White,0.5
7042,1,Spayed Female,Pit Bull Mix,Black/White,0.5
7043,1,Intact Male,Pit Bull Mix,White/Black,0.5
7044,1,Spayed Female,Pit Bull Mix,Black,0.5
7045,0,Spayed Female,Rottweiler Mix,Black/Tan,0.5
7046,1,Spayed Female,Pit Bull Mix,White/Black,0.5
7047,1,Spayed Female,Australian Cattle Dog Mix,White,0.5
7048,0,Neutered Male,Chihuahua Shorthair Mix,Black,0.5
7049,1,Spayed Female,Pit Bull,Black/White,0.5
7050,0,Intact Female,Pit Bull Mix,White/Tan,0.5
7051,0,Neutered Male,Chihuahua Shorthair Mix,Brown/Black,0.5
7052,0,Intact Male,Great Pyrenees Mix,Cream,0.5
7053,1,Spayed Female,Pit Bull Mix,Brown,0.5
7054,1,Spayed Female,Labrador Retriever Mix,Black,0.5
7055,0,Intact Male,Pit Bull Mix,White/Black,0.5
7056,1,Spayed Female,Labrador Retriever Mix,Chocolate,0.5
7057,1,Spayed Female,Plott Hound Mix,Black/White,0.5
7058,1,Spayed Female,Border Collie Mix,Black/White,0.5
7059,1,Neutered Male,Chihuahua Longhair Mix,Brown/White,0.5
7060,1,Spayed Female,Australian Cattle Dog Mix,White/Tan,0.5
7061,1,Intact Female,Pit Bull Mix,Blue/White,0.5
7062,1,Spayed Female,Plott Hound Mix,Brown/White,0.5
7063,1,Spayed Female,Plott Hound Mix,Brown Brindle,0.5
7064,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
7065,1,Spayed Female,Pointer Mix,Tan/White,0.5
7066,0,Intact Female,Pointer Mix,White/Brown,0.5
7067,1,Spayed Female,Pit Bull Mix,Fawn/White,0.5
7068,0,Spayed Female,German Shepherd Mix,Brown/Black,0.5
7069,0,Neutered Male,Pit Bull Mix,Brown Brindle/White,0.5
7070,0,Intact Male,Labrador Retriever,Black/White,0.5
7071,1,Neutered Male,Pit Bull Mix,Blue,0.5
7072,1,Neutered Male,Staffordshire Mix,Blue/White,0.5
7073,1,Spayed Female,German Shepherd Mix,Brown/Black,0.5
7074,1,Neutered Male,Chihuahua Longhair Mix,White/Tan,0.5
7075,1,Neutered Male,Chihuahua Shorthair Mix,Tan/White,0.5
7076,1,Spayed Female,Border Collie Mix,White/Brown,0.5
7077,1,Spayed Female,Pit Bull Mix,Chocolate/White,0.5
7078,0,Intact Male,Labrador Retriever Mix,Black/White,0.5
7079,1,Spayed Female,Pit Bull Mix,Red/White,0.5
7080,0,Spayed Female,German Shepherd Mix,Black/Tan,0.5
7081,1,Spayed Female,Pit Bull Mix,Black,0.5
7082,0,Neutered Male,Pointer Mix,White,0.5
7083,0,Intact Male,Catahoula Mix,White/Tan,0.5
7084,1,Spayed Female,Beagle Mix,White/Brown,0.5
7085,1,Spayed Female,Australian Shepherd Mix,Brown/Black,0.5
7086,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
7087,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
7088,1,Neutered Male,German Shepherd Mix,Tricolor,0.5
7089,0,Spayed Female,Pit Bull Mix,Black,0.5
7090,1,Spayed Female,Pit Bull Mix,Black/White,0.5
7091,1,Spayed Female,Chihuahua Shorthair Mix,Black/Tan,0.5
7092,0,Spayed Female,Pit Bull Mix,White/Tan,0.5
7093,0,Intact Male,Labrador Retriever Mix,Black/White,0.5
7094,0,Intact Male,German Shepherd Mix,Brown/Tan,0.5
7095,0,Intact Female,German Shepherd Mix,Brown/Tan,0.5
7096,0,Spayed Female,Pit Bull Mix,Fawn/White,0.5
7097,1,Neutered Male,Chihuahua Shorthair Mix,Tan,0.5
7098,1,Spayed Female,German Shepherd Mix,Tan,0.5
7099,0,Intact Female,Chihuahua Shorthair Mix,Black/Tan,0.5
7100,1,Spayed Female,Labrador Retriever Mix,Black,0.5
7101,1,Spayed Female,Pit Bull Mix,Brown Brindle/White,0.5
7102,0,Intact Female,Pit Bull Mix,White/Tan,0.5
7103,1,Spayed Female,German Shepherd Mix,Brown,0.5
7104,1,Spayed Female,Australian Cattle Dog Mix,White/Tan,0.5
7105,1,Neutered Male,Plott Hound Mix,Brown Brindle/White,0.5
7106,1,Spayed Female,Yorkshire Terrier Mix,Brown/Black,0.5
7107,1,Spayed Female,Pit Bull Mix,Black/White,0.5
7108,1,Neutered Male,Cairn Terrier Mix,Tan,0.5
7109,1,Spayed Female,Labrador Retriever Mix,Brown,0.5
7110,1,Neutered Male,Labrador Retriever Mix,Black/Brown,0.5
7111,0,Intact Female,Labrador Retriever Mix,Yellow,0.5
7112,0,Unknown,Boxer Mix,Black,0.5
7113,0,Unknown,Boxer Mix,White,0.5
7114,0,Unknown,Pit Bull Mix,Black/White,0.5
7115,0,Intact Female,Chihuahua Shorthair Mix,Black/Tan,0.5
7116,1,Neutered Male,Miniature Schnauzer Mix,Black,0.5
7117,0,Intact Male,Labrador Retriever Mix,Black/White,0.5
7118,0,Intact Male,Chihuahua Shorthair Mix,Brown/Black,0.5
7119,1,Spayed Female,German Shepherd Mix,Tan/White,0.5
7120,0,Intact Female,Labrador Retriever Mix,White/Tan,0.5
7121,1,Spayed Female,Australian Cattle Dog Mix,White,0.5
7122,1,Neutered Male,Miniature Schnauzer Mix,White/Black,0.5
7123,1,Spayed Female,Rat Terrier Mix,White/Black,0.5
7124,1,Spayed Female,Australian Cattle Dog Mix,Black/White,0.5
7125,1,Neutered Male,Pointer Mix,White/Black,0.5
7126,1,Neutered Male,Labrador Retriever Mix,Black/White,0.5
7127,1,Spayed Female,German Shepherd Mix,Buff,0.5
7128,1,Spayed Female,Beagle Mix,Brown/White,0.5
7129,1,Spayed Female,Chihuahua Shorthair Mix,Tan/White,0.5
7130,1,Spayed Female,Pointer Mix,White/Black,0.5
7131,1,Spayed Female,Labrador Retriever,Brown/White,0.5
7132,0,Intact Female,Pit Bull Mix,Blue/White,0.5
7133,1,Spayed Female,Anatol Shepherd Mix,Brown/White,0.5
7134,1,Spayed Female,Labrador Retriever Mix,Yellow,0.5
7135,0,Intact Male,Labrador Retriever Mix,Brown/White,0.5
7136,0,Intact Male,Pit Bull Mix,Tan,0.5
7137,1,Neutered Male,Jack Russell Terrier Mix,Tan,0.5
7138,1,Spayed Female,Labrador Retriever Mix,Black/White,0.5
7139,0,Intact Male,Miniature Schnauzer Mix,White/Brown,0.5
7140,0,Neutered Male,German Shepherd Mix,White/Black,0.5
7141,1,Spayed Female,German Shepherd Mix,Tan,0.5
7142,1,Spayed Female,Chihuahua Shorthair Mix,Buff,0.5
7143,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
7144,0,Intact Male,Pit Bull Mix,Blue/White,0.5
7145,1,Neutered Male,Chihuahua Shorthair,Black/Tricolor,0.5
7146,0,Intact Female,Labrador Retriever,Black,0.5
7147,1,Neutered Male,German Shepherd Mix,Tan,0.5
7148,1,Neutered Male,Cairn Terrier Mix,White/Tan,0.5
7149,1,Spayed Female,Miniature Schnauzer Mix,Black/White,0.5
7150,1,Spayed Female,Australian Shepherd Mix,Brown/White,0.5
7151,0,Intact Female,Siberian Husky Mix,Tan/White,0.5
7152,1,Spayed Female,Pit Bull Mix,Tan/White,0.5
7153,1,Spayed Female,Pit Bull Mix,Blue,0.5
7154,1,Neutered Male,Labrador Retriever Mix,Brown/White,0.5
7155,0,Intact Female,Labrador Retriever Mix,Black/White,0.5
7156,1,Intact Male,Labrador Retriever Mix,Brown,0.5
7157,1,Spayed Female,Chihuahua Shorthair Mix,White/Tan,0.5
7158,0,Spayed Female,German Shepherd Mix,Sable,0.5
7159,1,Neutered Male,Pit Bull Mix,Blue/White,0.5
